stn,time,fkl010z0,fkl010z1,dkl010z0,dkl010z1,fkl010z3
38,2019-06-15 16:10:00,17.9,34.1,247,10000000,32.4
268,2019-06-15 15:40:00,18.9,30.8,239,10000000,29.4
38,2019-06-15 16:00:00,19.8,30.2,247,10000000,29.5
38,2019-06-15 15:50:00,17.1,30.0,272,10000000,29.4
38,2019-06-15 16:20:00,16.0,29.3,249,10000000,28.7
205,2019-06-15 15:30:00,12.1,28.6,263,10000000,28.3
850,2019-06-15 15:40:00,12.0,27.3,256,10000000,25.3
31,2019-06-15 15:30:00,21.1,27.2,270,10000000,26.4
205,2019-06-15 15:40:00,12.7,26.8,270,10000000,25.4
268,2019-06-15 15:30:00,10.8,26.4,282,10000000,25.7
37,2019-06-15 15:40:00,11.1,26.1,269,10000000,25.1
31,2019-06-15 15:20:00,16.8,25.9,281,10000000,25.0
31,2019-06-15 15:40:00,18.7,25.6,273,10000000,24.5
748,2019-06-15 16:00:00,11.1,24.5,243,10000000,22.6
38,2019-06-15 16:40:00,14.1,23.8,248,10000000,23.1
521,2019-06-15 15:50:00,8.6,23.6,202,10000000,22.8
32,2019-06-15 16:10:00,10.2,23.4,219,10000000,22.1
331,2019-06-15 15:50:00,15.0,23.1,246,10000000,22.5
37,2019-06-15 15:30:00,6.3,23.1,312,10000000,22.5
38,2019-06-15 16:30:00,14.7,22.8,251,10000000,22.3
268,2019-06-15 15:50:00,15.6,22.7,233,10000000,21.6
38,2019-06-15 00:10:00,14.4,22.7,247,10000000,21.3
76,2019-06-15 15:30:00,13.7,22.2,252,10000000,21.5
38,2019-06-15 00:00:00,15.4,22.2,249,10000000,22.0
58,2019-06-15 15:00:00,15.2,22.0,233,10000000,21.5
748,2019-06-15 15:50:00,5.0,21.9,313,10000000,19.0
38,2019-06-15 00:40:00,15.5,21.8,246,10000000,20.4
762,2019-06-15 15:40:00,11.2,21.7,208,10000000,20.9
762,2019-06-15 16:00:00,10.3,21.6,216,10000000,20.3
38,2019-06-15 00:50:00,15.4,21.6,241,10000000,19.7
31,2019-06-15 15:50:00,16.2,21.4,276,10000000,20.5
32,2019-06-15 16:00:00,7.8,21.3,234,10000000,19.4
38,2019-06-15 17:00:00,12.6,21.0,250,10000000,19.6
58,2019-06-15 14:50:00,13.5,20.7,198,10000000,19.9
31,2019-06-15 00:20:00,15.4,20.5,279,10000000,19.8
849,2019-06-15 00:40:00,10.1,20.4,290,10000000,18.9
58,2019-06-15 15:10:00,9.7,19.8,263,10000000,19.1
38,2019-06-15 01:00:00,15.0,19.7,241,10000000,18.6
61,2019-06-15 15:30:00,8.0,19.6,252,10000000,16.1
38,2019-06-15 00:20:00,15.3,19.6,244,10000000,19.1
331,2019-06-15 15:20:00,11.4,19.3,200,10000000,19.0
37,2019-06-15 16:00:00,5.5,19.3,335,10000000,18.6
31,2019-06-15 00:10:00,15.0,19.2,277,10000000,18.5
38,2019-06-15 00:30:00,15.3,19.1,240,10000000,18.8
205,2019-06-15 16:00:00,10.6,19.0,263,10000000,18.3
205,2019-06-15 15:50:00,11.2,19.0,266,10000000,17.6
762,2019-06-15 16:10:00,11.3,19.0,225,10000000,18.0
38,2019-06-15 02:40:00,12.6,19.0,245,10000000,17.5
31,2019-06-15 00:00:00,12.8,18.8,279,10000000,17.4
849,2019-06-15 00:30:00,9.3,18.6,289,10000000,17.2
38,2019-06-15 17:10:00,11.0,18.4,252,10000000,18.1
38,2019-06-15 16:50:00,12.9,18.4,245,10000000,17.9
762,2019-06-15 16:20:00,11.4,18.1,231,10000000,17.3
38,2019-06-15 17:30:00,8.5,18.1,253,10000000,16.3
38,2019-06-15 01:10:00,12.9,18.1,242,10000000,16.9
76,2019-06-15 15:40:00,10.3,18.1,266,10000000,17.8
31,2019-06-15 00:30:00,12.8,18.0,287,10000000,16.6
38,2019-06-15 02:50:00,13.6,17.8,242,10000000,17.4
13,2019-06-15 16:00:00,7.8,17.7,269,10000000,16.4
331,2019-06-15 16:00:00,11.0,17.7,261,10000000,17.1
762,2019-06-15 16:30:00,10.2,17.7,247,10000000,16.3
849,2019-06-15 00:50:00,9.9,17.6,290,10000000,16.8
38,2019-06-15 02:30:00,10.9,17.4,238,10000000,16.8
38,2019-06-15 03:00:00,13.7,17.1,242,10000000,16.6
76,2019-06-15 00:30:00,7.4,17.1,273,10000000,17.1
331,2019-06-15 15:40:00,7.6,17.0,240,10000000,16.0
38,2019-06-15 01:20:00,12.9,17.0,239,10000000,16.5
308,2019-06-15 00:40:00,8.2,16.8,260,10000000,16.0
849,2019-06-15 16:00:00,10.1,16.8,237,10000000,16.0
31,2019-06-15 00:50:00,12.1,16.6,283,10000000,16.3
38,2019-06-15 17:20:00,9.5,16.6,235,10000000,15.8
31,2019-06-15 15:00:00,10.1,16.5,323,10000000,16.3
38,2019-06-15 03:20:00,12.1,16.3,246,10000000,15.4
37,2019-06-15 15:50:00,7.7,16.3,263,10000000,15.8
76,2019-06-15 15:00:00,8.8,16.2,309,10000000,15.6
38,2019-06-15 03:10:00,13.4,16.2,243,10000000,15.9
331,2019-06-15 15:30:00,9.0,16.2,232,10000000,15.5
849,2019-06-15 00:20:00,8.7,16.2,281,10000000,15.9
748,2019-06-15 16:10:00,6.3,16.1,234,10000000,14.8
31,2019-06-15 16:00:00,11.6,16.1,278,10000000,15.9
38,2019-06-15 17:40:00,10.7,15.9,255,10000000,15.2
76,2019-06-15 14:50:00,11.1,15.8,321,10000000,15.0
38,2019-06-15 04:40:00,13.0,15.8,248,10000000,15.6
849,2019-06-15 15:50:00,9.3,15.7,228,10000000,14.9
38,2019-06-15 01:40:00,10.1,15.6,239,10000000,14.9
38,2019-06-15 02:00:00,10.2,15.5,246,10000000,14.7
205,2019-06-15 00:50:00,10.4,15.5,286,10000000,15.0
38,2019-06-15 03:40:00,12.4,15.5,247,10000000,15.2
308,2019-06-15 16:00:00,10.8,15.4,185,10000000,15.1
31,2019-06-15 00:40:00,12.5,15.4,287,10000000,15.0
76,2019-06-15 15:10:00,9.4,15.3,191,10000000,14.9
38,2019-06-15 01:30:00,10.4,15.3,240,10000000,15.2
31,2019-06-15 14:50:00,11.2,15.2,323,10000000,14.8
205,2019-06-15 00:40:00,9.5,15.2,287,10000000,14.8
268,2019-06-15 02:10:00,5.8,15.1,16,10000000,14.7
31,2019-06-15 14:40:00,11.0,15.1,319,10000000,14.8
38,2019-06-15 04:50:00,12.4,15.1,250,10000000,14.8
38,2019-06-15 04:20:00,12.7,15.1,246,10000000,14.7
31,2019-06-15 15:10:00,11.4,15.0,311,10000000,14.8
31,2019-06-15 01:20:00,12.3,15.0,269,10000000,14.5
13,2019-06-15 16:10:00,6.4,15.0,250,10000000,13.6
31,2019-06-15 01:00:00,12.0,15.0,275,10000000,14.8
849,2019-06-15 15:20:00,5.8,15.0,311,10000000,14.4
31,2019-06-15 01:10:00,11.3,14.9,272,10000000,14.5
38,2019-06-15 03:50:00,12.3,14.9,250,10000000,14.8
31,2019-06-15 01:30:00,11.7,14.9,266,10000000,14.5
38,2019-06-15 04:30:00,12.2,14.9,246,10000000,14.9
38,2019-06-15 04:10:00,12.7,14.8,248,10000000,14.4
38,2019-06-15 05:00:00,11.6,14.8,251,10000000,13.7
331,2019-06-15 16:10:00,10.2,14.8,266,10000000,14.5
76,2019-06-15 00:20:00,8.9,14.7,271,10000000,14.2
849,2019-06-15 15:30:00,6.5,14.7,207,10000000,14.2
308,2019-06-15 15:50:00,5.8,14.7,225,10000000,14.4
38,2019-06-15 04:00:00,12.1,14.7,251,10000000,14.2
38,2019-06-15 02:10:00,11.9,14.7,247,10000000,14.6
38,2019-06-15 02:20:00,10.2,14.6,244,10000000,14.2
762,2019-06-15 15:50:00,7.2,14.6,219,10000000,13.7
38,2019-06-15 03:30:00,12.2,14.6,246,10000000,14.4
521,2019-06-15 16:00:00,7.5,14.5,183,10000000,13.8
38,2019-06-15 19:00:00,8.8,14.5,258,10000000,13.5
37,2019-06-15 16:30:00,6.8,14.5,358,10000000,13.7
205,2019-06-15 01:00:00,9.7,14.4,286,10000000,14.2
849,2019-06-15 15:40:00,9.8,14.4,221,10000000,13.9
849,2019-06-15 01:00:00,6.2,14.4,290,10000000,13.6
77,2019-06-15 01:10:00,5.5,14.4,38,10000000,13.2
205,2019-06-15 00:30:00,8.1,14.4,290,10000000,13.9
31,2019-06-15 01:40:00,11.3,14.3,265,10000000,14.0
61,2019-06-15 15:20:00,2.9,14.3,296,10000000,13.4
309,2019-06-15 16:20:00,8.2,14.2,213,10000000,12.9
850,2019-06-15 16:10:00,7.7,14.2,208,10000000,13.8
38,2019-06-15 01:50:00,10.1,14.2,239,10000000,13.1
77,2019-06-15 01:00:00,4.2,14.2,129,10000000,11.2
205,2019-06-15 16:10:00,9.0,14.1,267,10000000,13.3
205,2019-06-15 01:20:00,7.5,14.1,287,10000000,13.6
31,2019-06-15 01:50:00,11.5,14.1,268,10000000,13.7
13,2019-06-15 15:50:00,7.7,14.1,336,10000000,13.7
205,2019-06-15 01:10:00,9.2,14.1,285,10000000,13.7
308,2019-06-15 01:10:00,7.0,14.0,250,10000000,12.6
762,2019-06-15 16:40:00,8.1,14.0,243,10000000,13.1
308,2019-06-15 00:50:00,7.6,13.9,267,10000000,13.0
37,2019-06-15 16:40:00,7.2,13.9,347,10000000,13.2
31,2019-06-15 02:30:00,10.3,13.5,271,10000000,13.3
76,2019-06-15 16:00:00,7.9,13.5,288,10000000,12.9
61,2019-06-15 16:00:00,6.2,13.4,260,10000000,11.8
38,2019-06-15 18:40:00,6.8,13.4,251,10000000,12.0
268,2019-06-15 02:00:00,6.6,13.4,37,10000000,13.0
31,2019-06-15 14:30:00,10.1,13.4,314,10000000,13.3
38,2019-06-15 17:50:00,9.2,13.4,252,10000000,13.2
76,2019-06-15 15:20:00,7.9,13.3,185,10000000,12.9
268,2019-06-15 16:10:00,6.9,13.2,58,10000000,12.5
38,2019-06-15 05:10:00,10.0,13.2,250,10000000,12.8
38,2019-06-15 18:50:00,7.5,13.1,256,10000000,12.7
849,2019-06-15 16:20:00,6.8,13.1,262,10000000,12.1
31,2019-06-15 02:00:00,10.4,13.1,264,10000000,12.7
849,2019-06-15 15:10:00,6.7,13.1,319,10000000,12.6
205,2019-06-15 16:20:00,7.3,13.0,273,10000000,12.4
76,2019-06-15 00:10:00,6.2,12.9,255,10000000,12.5
32,2019-06-15 17:10:00,7.5,12.9,220,10000000,12.2
38,2019-06-15 05:20:00,8.9,12.9,252,10000000,12.5
31,2019-06-15 02:10:00,10.5,12.8,265,10000000,12.3
76,2019-06-15 15:50:00,8.1,12.8,279,10000000,12.6
762,2019-06-15 00:40:00,8.0,12.8,231,10000000,12.5
849,2019-06-15 16:10:00,6.9,12.8,221,10000000,12.5
31,2019-06-15 14:20:00,9.6,12.7,319,10000000,12.4
38,2019-06-15 18:00:00,7.5,12.6,251,10000000,12.1
31,2019-06-15 02:40:00,9.6,12.6,276,10000000,12.5
748,2019-06-15 16:20:00,6.6,12.6,193,10000000,12.2
31,2019-06-15 02:20:00,10.2,12.5,269,10000000,12.4
331,2019-06-15 00:30:00,7.5,12.5,237,10000000,12.1
38,2019-06-15 18:30:00,6.6,12.5,244,10000000,11.9
268,2019-06-15 16:00:00,6.2,12.5,275,10000000,12.1
308,2019-06-15 16:10:00,9.2,12.5,188,10000000,12.0
748,2019-06-15 17:00:00,7.4,12.5,211,10000000,11.5
850,2019-06-15 01:00:00,7.8,12.4,247,10000000,12.0
76,2019-06-15 14:40:00,7.0,12.4,328,10000000,12.3
32,2019-06-15 17:30:00,6.9,12.3,203,10000000,11.4
37,2019-06-15 01:40:00,5.8,12.2,17,10000000,11.3
748,2019-06-15 01:20:00,6.0,12.2,232,10000000,11.4
38,2019-06-15 19:10:00,7.6,12.1,250,10000000,11.6
38,2019-06-15 18:20:00,7.5,12.1,239,10000000,11.7
37,2019-06-15 02:00:00,6.7,12.1,352,10000000,11.8
38,2019-06-15 19:30:00,4.8,12.1,262,10000000,11.7
308,2019-06-15 16:30:00,8.1,12.0,191,10000000,11.6
38,2019-06-15 19:20:00,6.3,12.0,255,10000000,10.7
849,2019-06-15 16:30:00,5.9,12.0,246,10000000,11.2
308,2019-06-15 16:20:00,8.0,12.0,195,10000000,11.5
205,2019-06-15 16:30:00,6.7,11.9,286,10000000,11.7
31,2019-06-15 17:20:00,9.5,11.9,243,10000000,11.7
762,2019-06-15 00:30:00,7.6,11.9,226,10000000,11.5
38,2019-06-15 18:10:00,7.0,11.8,245,10000000,11.6
849,2019-06-15 15:00:00,5.3,11.8,323,10000000,11.4
77,2019-06-15 15:40:00,5.7,11.8,25,10000000,10.6
31,2019-06-15 16:50:00,6.0,11.7,263,10000000,11.5
268,2019-06-15 16:20:00,5.7,11.7,22,10000000,11.1
331,2019-06-15 15:10:00,6.5,11.7,332,10000000,11.0
76,2019-06-15 00:00:00,6.5,11.7,215,10000000,11.5
31,2019-06-15 16:10:00,8.1,11.7,281,10000000,11.3
268,2019-06-15 01:20:00,5.0,11.6,267,10000000,11.3
748,2019-06-15 01:30:00,5.4,11.6,249,10000000,10.5
37,2019-06-15 00:40:00,6.6,11.6,345,10000000,10.9
37,2019-06-15 00:20:00,7.1,11.6,347,10000000,11.6
748,2019-06-15 01:10:00,6.3,11.6,223,10000000,11.2
32,2019-06-15 17:00:00,6.9,11.5,217,10000000,10.8
308,2019-06-15 01:00:00,7.2,11.5,250,10000000,11.0
331,2019-06-15 16:20:00,7.1,11.5,271,10000000,10.8
77,2019-06-15 15:10:00,4.5,11.5,25,10000000,10.1
308,2019-06-15 00:30:00,7.0,11.5,248,10000000,11.0
58,2019-06-15 00:00:00,6.5,11.4,291,10000000,11.2
31,2019-06-15 17:10:00,7.8,11.4,220,10000000,10.9
762,2019-06-15 00:50:00,6.7,11.4,248,10000000,11.1
32,2019-06-15 17:20:00,6.4,11.4,214,10000000,11.0
77,2019-06-15 01:40:00,3.2,11.3,296,10000000,9.8
37,2019-06-15 00:30:00,7.1,11.3,338,10000000,10.8
37,2019-06-15 01:50:00,6.6,11.3,357,10000000,11.1
77,2019-06-15 15:30:00,5.4,11.3,32,10000000,10.9
37,2019-06-15 02:10:00,5.6,11.2,347,10000000,10.8
31,2019-06-15 03:00:00,8.4,11.1,282,10000000,10.4
31,2019-06-15 14:10:00,8.0,11.1,321,10000000,10.9
849,2019-06-15 14:50:00,4.6,11.1,338,10000000,10.7
762,2019-06-15 00:10:00,7.1,11.1,222,10000000,10.7
77,2019-06-15 15:50:00,5.9,11.1,29,10000000,9.8
76,2019-06-15 00:40:00,6.0,11.0,284,10000000,10.8
849,2019-06-15 00:10:00,3.9,11.0,237,10000000,10.8
31,2019-06-15 02:50:00,8.6,11.0,278,10000000,10.9
850,2019-06-15 00:50:00,7.2,10.9,237,10000000,10.5
748,2019-06-15 16:50:00,6.2,10.9,197,10000000,10.7
331,2019-06-15 00:20:00,7.5,10.9,238,10000000,10.6
37,2019-06-15 17:00:00,5.4,10.9,341,10000000,10.7
850,2019-06-15 16:20:00,6.1,10.9,204,10000000,10.6
331,2019-06-15 00:40:00,6.2,10.9,267,10000000,10.6
849,2019-06-15 01:20:00,6.0,10.9,268,10000000,10.6
205,2019-06-15 00:00:00,4.4,10.9,281,10000000,10.1
77,2019-06-15 00:50:00,3.9,10.9,299,10000000,10.7
762,2019-06-15 16:50:00,6.6,10.8,239,10000000,10.0
850,2019-06-15 15:50:00,4.3,10.8,60,10000000,10.2
38,2019-06-15 19:40:00,5.6,10.8,266,10000000,10.3
38,2019-06-15 19:50:00,4.8,10.8,277,10000000,10.5
38,2019-06-15 20:20:00,5.9,10.8,273,10000000,9.7
762,2019-06-15 00:00:00,7.0,10.8,228,10000000,10.7
205,2019-06-15 01:30:00,6.0,10.8,286,10000000,9.9
58,2019-06-15 15:20:00,5.0,10.7,281,10000000,10.2
308,2019-06-15 01:30:00,5.4,10.6,169,10000000,10.2
38,2019-06-15 20:30:00,5.5,10.6,248,10000000,10.2
38,2019-06-15 20:10:00,4.3,10.6,290,10000000,9.9
77,2019-06-15 02:20:00,4.6,10.6,238,10000000,10.1
76,2019-06-15 00:50:00,4.1,10.6,300,10000000,10.5
58,2019-06-15 15:50:00,6.5,10.6,171,10000000,10.4
31,2019-06-15 17:40:00,7.9,10.6,253,10000000,10.3
31,2019-06-15 17:30:00,7.6,10.5,244,10000000,10.2
13,2019-06-15 02:20:00,4.8,10.5,215,10000000,9.4
309,2019-06-15 16:30:00,6.5,10.5,213,10000000,10.3
31,2019-06-15 17:50:00,7.3,10.4,246,10000000,10.2
61,2019-06-15 16:10:00,5.2,10.4,279,10000000,9.2
61,2019-06-15 16:20:00,5.0,10.4,299,10000000,10.2
748,2019-06-15 00:30:00,5.5,10.4,232,10000000,9.8
77,2019-06-15 16:00:00,5.5,10.4,31,10000000,10.3
748,2019-06-15 17:10:00,5.8,10.4,214,10000000,9.5
850,2019-06-15 15:20:00,6.6,10.4,1,10000000,10.0
850,2019-06-15 16:40:00,6.7,10.4,202,10000000,10.3
762,2019-06-15 17:00:00,6.6,10.3,224,10000000,9.8
38,2019-06-15 20:40:00,6.8,10.3,253,10000000,9.7
762,2019-06-15 02:40:00,6.5,10.3,218,10000000,9.7
850,2019-06-15 15:10:00,6.7,10.3,344,10000000,10.1
76,2019-06-15 16:10:00,6.5,10.3,235,10000000,10.2
58,2019-06-15 14:40:00,3.9,10.3,319,10000000,9.9
77,2019-06-15 00:30:00,3.5,10.3,270,10000000,9.9
850,2019-06-15 15:30:00,6.6,10.3,358,10000000,9.8
38,2019-06-15 05:30:00,6.7,10.2,258,10000000,9.8
77,2019-06-15 01:20:00,3.8,10.2,49,10000000,9.5
37,2019-06-15 09:40:00,6.3,10.2,346,10000000,9.8
850,2019-06-15 00:10:00,5.0,10.2,246,10000000,9.5
31,2019-06-15 17:00:00,6.7,10.1,240,10000000,10.0
38,2019-06-15 21:00:00,8.2,10.1,245,10000000,9.5
38,2019-06-15 07:20:00,5.5,10.1,257,10000000,9.9
308,2019-06-15 01:20:00,6.4,10.1,223,10000000,9.7
205,2019-06-15 17:00:00,5.0,10.0,308,10000000,9.0
850,2019-06-15 16:00:00,3.5,10.0,111,10000000,9.6
38,2019-06-15 06:20:00,7.2,10.0,242,10000000,9.6
38,2019-06-15 06:30:00,7.6,10.0,245,10000000,9.6
308,2019-06-15 15:30:00,6.2,10.0,316,10000000,9.6
762,2019-06-15 00:20:00,6.6,10.0,222,10000000,9.3
38,2019-06-15 20:50:00,7.3,10.0,247,10000000,9.7
748,2019-06-15 00:40:00,4.8,10.0,221,10000000,9.2
77,2019-06-15 00:00:00,3.1,10.0,241,10000000,9.5
37,2019-06-15 09:50:00,6.4,10.0,350,10000000,9.7
37,2019-06-15 00:00:00,4.9,10.0,322,10000000,9.7
38,2019-06-15 06:40:00,7.4,9.9,246,10000000,9.6
37,2019-06-15 16:50:00,6.2,9.9,349,10000000,9.4
748,2019-06-15 15:30:00,5.5,9.9,17,10000000,9.3
77,2019-06-15 01:50:00,3.2,9.8,281,10000000,9.4
331,2019-06-15 15:00:00,6.0,9.8,340,10000000,9.5
331,2019-06-15 16:30:00,6.0,9.8,219,10000000,9.4
850,2019-06-15 14:50:00,7.3,9.8,4,10000000,9.4
37,2019-06-15 14:20:00,6.0,9.8,358,10000000,9.7
61,2019-06-15 15:40:00,3.8,9.8,218,10000000,8.9
748,2019-06-15 16:30:00,6.2,9.8,179,10000000,9.3
850,2019-06-15 15:00:00,7.2,9.8,5,10000000,9.6
77,2019-06-15 00:40:00,4.7,9.8,272,10000000,9.2
77,2019-06-15 16:50:00,3.7,9.8,280,10000000,9.4
31,2019-06-15 18:10:00,7.2,9.7,251,10000000,9.5
38,2019-06-15 07:10:00,6.6,9.7,246,10000000,9.2
38,2019-06-15 15:40:00,5.7,9.7,347,10000000,9.4
849,2019-06-15 16:40:00,6.2,9.7,216,10000000,9.3
850,2019-06-15 01:20:00,5.5,9.7,241,10000000,9.4
331,2019-06-15 14:50:00,6.4,9.7,351,10000000,9.2
37,2019-06-15 00:10:00,5.6,9.7,337,10000000,9.5
32,2019-06-15 16:50:00,5.4,9.7,225,10000000,9.5
61,2019-06-15 15:50:00,3.7,9.6,230,10000000,8.7
308,2019-06-15 17:10:00,6.0,9.6,193,10000000,9.4
331,2019-06-15 00:10:00,6.4,9.6,230,10000000,9.5
32,2019-06-15 01:10:00,5.3,9.6,238,10000000,9.2
850,2019-06-15 01:10:00,6.2,9.6,245,10000000,9.4
77,2019-06-15 15:20:00,4.7,9.6,19,10000000,9.1
762,2019-06-15 02:50:00,6.0,9.5,216,10000000,9.1
38,2019-06-15 15:10:00,6.7,9.5,18,10000000,9.3
31,2019-06-15 03:10:00,7.4,9.5,281,10000000,9.2
309,2019-06-15 00:10:00,4.7,9.5,243,10000000,8.9
37,2019-06-15 10:40:00,5.7,9.5,345,10000000,9.3
748,2019-06-15 17:30:00,5.2,9.4,205,10000000,9.0
748,2019-06-15 01:40:00,5.4,9.4,251,10000000,8.8
37,2019-06-15 11:00:00,6.3,9.4,352,10000000,9.4
850,2019-06-15 17:00:00,5.9,9.4,198,10000000,9.2
37,2019-06-15 00:50:00,4.8,9.4,330,10000000,8.9
32,2019-06-15 17:40:00,5.4,9.3,202,10000000,8.7
37,2019-06-15 10:20:00,5.8,9.3,357,10000000,9.1
205,2019-06-15 16:50:00,6.0,9.3,303,10000000,8.9
31,2019-06-15 19:00:00,7.4,9.3,272,10000000,8.8
850,2019-06-15 16:50:00,5.9,9.3,205,10000000,9.0
31,2019-06-15 18:20:00,7.1,9.3,260,10000000,9.1
37,2019-06-15 10:50:00,5.1,9.3,336,10000000,8.7
61,2019-06-15 00:50:00,4.8,9.2,266,10000000,8.5
37,2019-06-15 01:20:00,2.9,9.2,347,10000000,8.3
205,2019-06-15 01:40:00,5.3,9.2,283,10000000,9.0
38,2019-06-15 15:00:00,6.4,9.2,18,10000000,8.7
31,2019-06-15 19:50:00,7.5,9.2,286,10000000,9.0
31,2019-06-15 18:50:00,7.6,9.2,268,10000000,8.6
31,2019-06-15 18:40:00,7.3,9.2,261,10000000,9.0
32,2019-06-15 01:20:00,4.2,9.2,241,10000000,8.9
37,2019-06-15 10:30:00,5.9,9.2,354,10000000,8.4
38,2019-06-15 05:40:00,5.3,9.2,247,10000000,8.4
31,2019-06-15 19:40:00,7.5,9.1,284,10000000,9.0
38,2019-06-15 06:50:00,6.6,9.1,241,10000000,8.9
38,2019-06-15 20:00:00,4.4,9.1,271,10000000,8.8
38,2019-06-15 21:30:00,6.4,9.1,237,10000000,8.9
38,2019-06-15 21:10:00,7.6,9.1,245,10000000,8.8
309,2019-06-15 00:00:00,3.8,9.1,257,10000000,8.6
850,2019-06-15 00:00:00,3.7,9.1,223,10000000,8.9
268,2019-06-15 17:10:00,3.9,9.1,80,10000000,8.9
61,2019-06-15 00:40:00,3.8,9.1,275,10000000,8.7
13,2019-06-15 01:00:00,3.9,9.1,241,10000000,8.8
850,2019-06-15 14:30:00,6.4,9.0,15,10000000,8.7
38,2019-06-15 06:10:00,5.4,9.0,238,10000000,8.7
77,2019-06-15 00:10:00,3.0,9.0,276,10000000,8.4
309,2019-06-15 15:30:00,3.2,9.0,307,10000000,8.8
268,2019-06-15 16:30:00,4.2,9.0,324,10000000,8.8
850,2019-06-15 14:40:00,6.7,9.0,13,10000000,8.9
13,2019-06-15 00:50:00,3.8,9.0,233,10000000,8.7
308,2019-06-15 16:40:00,6.4,9.0,188,10000000,8.8
31,2019-06-15 16:40:00,6.4,9.0,279,10000000,8.7
205,2019-06-15 00:20:00,5.0,9.0,292,10000000,8.8
38,2019-06-15 14:50:00,6.2,9.0,22,10000000,8.6
331,2019-06-15 00:00:00,5.8,9.0,231,10000000,8.6
762,2019-06-15 15:30:00,3.8,8.9,357,10000000,8.8
38,2019-06-15 05:50:00,6.7,8.9,245,10000000,8.4
521,2019-06-15 16:20:00,5.3,8.9,185,10000000,8.6
77,2019-06-15 02:30:00,4.4,8.9,216,10000000,8.5
205,2019-06-15 00:10:00,4.7,8.9,296,10000000,8.6
268,2019-06-15 15:20:00,7.0,8.9,274,10000000,8.8
77,2019-06-15 16:40:00,3.2,8.9,249,10000000,8.5
268,2019-06-15 04:20:00,6.6,8.9,288,10000000,8.8
205,2019-06-15 16:40:00,5.4,8.9,296,10000000,8.6
38,2019-06-15 21:50:00,6.1,8.9,246,10000000,8.8
308,2019-06-15 15:40:00,5.9,8.9,326,10000000,8.5
37,2019-06-15 09:30:00,5.3,8.9,348,10000000,8.7
31,2019-06-15 16:30:00,7.0,8.9,284,10000000,8.6
308,2019-06-15 15:20:00,4.7,8.9,317,10000000,8.5
31,2019-06-15 16:20:00,7.1,8.9,285,10000000,8.8
32,2019-06-15 01:00:00,4.8,8.8,221,10000000,8.4
31,2019-06-15 19:20:00,7.6,8.8,278,10000000,8.7
38,2019-06-15 21:40:00,5.1,8.8,248,10000000,8.4
748,2019-06-15 01:00:00,5.3,8.8,223,10000000,8.1
37,2019-06-15 10:10:00,6.0,8.8,357,10000000,8.7
77,2019-06-15 01:30:00,3.5,8.8,351,10000000,8.5
31,2019-06-15 19:30:00,7.9,8.8,278,10000000,8.7
37,2019-06-15 14:10:00,5.4,8.8,354,10000000,8.5
309,2019-06-15 00:30:00,5.3,8.8,216,10000000,8.1
38,2019-06-15 15:20:00,4.1,8.8,360,10000000,8.6
748,2019-06-15 00:10:00,4.9,8.8,236,10000000,8.2
521,2019-06-15 15:30:00,5.6,8.8,191,10000000,8.6
748,2019-06-15 14:20:00,4.7,8.7,29,10000000,8.3
748,2019-06-15 15:10:00,5.4,8.7,14,10000000,8.2
748,2019-06-15 16:40:00,5.2,8.7,184,10000000,8.2
38,2019-06-15 22:00:00,5.8,8.7,252,10000000,8.6
38,2019-06-15 21:20:00,6.8,8.7,242,10000000,8.0
37,2019-06-15 10:00:00,5.7,8.7,347,10000000,8.5
37,2019-06-15 08:50:00,5.9,8.7,339,10000000,8.6
331,2019-06-15 01:00:00,4.0,8.7,207,10000000,8.5
762,2019-06-15 04:20:00,4.5,8.6,228,10000000,7.9
268,2019-06-15 04:10:00,7.3,8.6,287,10000000,8.5
58,2019-06-15 15:30:00,4.1,8.6,282,10000000,7.8
77,2019-06-15 15:00:00,3.9,8.6,19,10000000,8.1
748,2019-06-15 00:20:00,4.4,8.6,231,10000000,8.0
762,2019-06-15 01:00:00,4.9,8.6,267,10000000,7.9
31,2019-06-15 13:40:00,5.9,8.6,325,10000000,8.5
31,2019-06-15 18:00:00,5.7,8.6,240,10000000,8.2
31,2019-06-15 19:10:00,7.2,8.6,275,10000000,8.6
31,2019-06-15 03:40:00,6.9,8.5,277,10000000,8.4
850,2019-06-15 16:30:00,5.2,8.5,188,10000000,8.2
748,2019-06-15 03:20:00,5.1,8.5,211,10000000,7.9
309,2019-06-15 13:30:00,5.0,8.4,359,10000000,7.8
77,2019-06-15 00:20:00,3.3,8.4,294,10000000,8.0
309,2019-06-15 15:20:00,3.1,8.4,299,10000000,7.6
31,2019-06-15 20:00:00,6.6,8.4,288,10000000,8.3
748,2019-06-15 17:20:00,5.2,8.4,206,10000000,8.1
58,2019-06-15 14:00:00,5.5,8.4,37,10000000,7.8
309,2019-06-15 00:20:00,4.3,8.4,224,10000000,8.2
37,2019-06-15 14:30:00,4.7,8.4,345,10000000,8.1
31,2019-06-15 04:00:00,6.7,8.4,283,10000000,8.3
748,2019-06-15 00:50:00,5.1,8.3,219,10000000,8.0
31,2019-06-15 13:30:00,5.9,8.3,322,10000000,8.2
521,2019-06-15 16:10:00,5.3,8.3,182,10000000,8.0
77,2019-06-15 02:00:00,2.6,8.3,269,10000000,7.0
32,2019-06-15 03:10:00,4.0,8.3,253,10000000,7.9
